,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,date,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1.0,1.0,0.0,3.0,1.5,2.0,1.0,5.0,5.0,4.0,15.0,1.07142857143,16.0,1.14285714286,2.0,1.0,0.0,6.0,2.0,4.0,1.33333333333,5.0,5.0,4.0,15.0,1.07142857143,16.0,1.14285714286,61.0,Balanced,Little,52.0,Mixed,Organised,54.0,Normal,42.0,Normal,45.0,Normal,Free Form,38.0,Medium,52.0,Press,45.0,Normal,Cover,45.0,Balanced,Normal,55.0,Mixed,Organised,46.0,Normal,54.0,Normal,47.0,Normal,Organised,38.0,Medium,39.0,Press,51.0,Normal,Cover,182.187272727,77.564232,181.494545455,75.9148065455,73.18181818181819,74.36363636363636,73.2,74.0,72.75,72.0909090909091,74.9090909090909,72.4,72.5,70.5,7 days 00:00:00.000000000,6 days 00:00:00.000000000,4457,1729,1729,2015/2016,15,2015-12-05,9817,9850,2.15,3.5,3.6,4-2-3-1,4-5-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.75,71.5,,,4457,1729,1729,2015/2016,15,2015-12-05,9817,9850,2.15,3.5,3.6,4-2-3-1,4-5-1,H
0,1.0,1.0,0.0,4.0,2.0,4.0,2.0,5.0,6.0,3.0,13.0,0.928571428571,18.0,1.28571428571,1.0,1.0,1.0,2.0,0.666666666667,3.0,1.0,5.0,6.0,3.0,13.0,0.928571428571,18.0,1.28571428571,62.0,Balanced,Little,51.0,Mixed,Organised,53.0,Normal,50.0,Normal,60.0,Normal,Organised,41.0,Medium,40.0,Press,49.0,Normal,Cover,47.0,Balanced,Normal,40.0,Mixed,Organised,41.0,Normal,41.0,Normal,63.0,Normal,Organised,63.0,Medium,54.0,Press,56.0,Normal,Cover,185.42,79.9146632727,183.572727273,75.8735709091,74.45454545454545,75.0909090909091,72.6,78.0,75.6,79.18181818181819,83.63636363636364,80.8,77.0,78.25,6 days 00:00:00.000000000,6 days 00:00:00.000000000,4458,1729,1729,2015/2016,15,2015-12-05,8659,8586,4.75,3.6,1.85,4-1-4-1,4-2-3-1,D
0,0.0,1.0,1.0,2.0,1.0,3.0,1.5,1.0,11.0,3.0,13.0,0.866666666667,28.0,1.86666666667,0.0,2.0,1.0,2.0,0.666666666667,8.0,2.66666666667,1.0,11.0,3.0,13.0,0.866666666667,28.0,1.86666666667,63.0,Balanced,Normal,54.0,Mixed,Organised,60.0,Normal,48.0,Normal,38.0,Normal,Organised,35.0,Medium,44.0,Press,54.0,Normal,Cover,59.0,Balanced,Normal,30.0,Short,Organised,28.0,Safe,44.0,Normal,46.0,Normal,Free Form,51.0,Medium,44.0,Press,52.0,Normal,Cover,184.034545455,79.1311861818,183.572727273,76.5333410909,75.36363636363636,77.72727272727273,75.4,75.66666666666667,75.0,80.81818181818181,83.0,81.4,79.0,81.0,8 days 00:00:00.000000000,8 days 00:00:00.000000000,4459,1729,1729,2015/2016,16,2015-12-13,10252,9825,6.5,4.2,1.57,4-3-3,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,,,,,,,,,,4459,1729,1729,2015/2016,16,2015-12-13,10252,9825,6.5,4.2,1.57,4-3-3,4-2-3-1,A
0,0.0,1.0,1.0,3.0,1.5,4.0,2.0,3.0,8.0,4.0,18.0,1.2,30.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.33333333333,3.0,8.0,4.0,18.0,1.2,30.0,2.0,47.0,Balanced,Normal,47.0,Mixed,Organised,49.0,Normal,45.0,Normal,47.0,Normal,Organised,48.0,Medium,50.0,Press,62.0,Normal,Cover,38.0,Balanced,Normal,44.0,Mixed,Organised,49.0,Normal,44.0,Normal,40.0,Normal,Organised,54.0,Medium,53.0,Press,56.0,Normal,Cover,181.956363636,78.017824,181.494545455,74.389088,71.54545454545455,74.18181818181819,72.2,73.0,70.6,74.54545454545455,80.27272727272727,70.6,79.0,77.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4460,1729,1729,2015/2016,16,2015-12-12,8678,10260,3.4,3.4,2.3,4-1-4-1,4-2-3-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,,,,,,,,4460,1729,1729,2015/2016,16,2015-12-12,8678,10260,3.4,3.4,2.3,4-1-4-1,4-2-3-1,H
0,1.0,1.0,1.0,5.0,1.66666666667,2.0,0.666666666667,7.0,6.0,2.0,20.0,1.33333333333,15.0,1.0,1.0,0.0,1.0,3.0,1.5,2.0,1.0,7.0,6.0,2.0,20.0,1.33333333333,15.0,1.0,61.0,Balanced,Normal,67.0,Long,Organised,67.0,Risky,69.0,Lots,50.0,Normal,Organised,36.0,Medium,34.0,Press,41.0,Normal,Cover,52.0,Balanced,Little,46.0,Mixed,Organised,42.0,Normal,54.0,Normal,30.0,Little,Organised,50.0,Medium,65.0,Press,44.0,Normal,Cover,184.034545455,77.6467032727,183.110909091,80.0383701818,75.9090909090909,77.45454545454545,75.6,76.66666666666667,75.66666666666667,75.54545454545455,78.72727272727273,75.8,75.0,75.5,5 days 00:00:00.000000000,7 days 00:00:00.000000000,4461,1729,1729,2015/2016,16,2015-12-12,9826,8466,2.6,3.3,3.0,4-3-3,4-2-3-1,H
0,1.0,0.0,1.0,3.0,1.5,2.0,1.0,9.0,1.0,5.0,32.0,2.13333333333,21.0,1.4,3.0,0.0,0.0,9.0,3.0,2.0,0.666666666667,9.0,1.0,5.0,32.0,2.13333333333,21.0,1.4,63.0,Balanced,Normal,60.0,Mixed,Organised,47.0,Normal,64.0,Normal,46.0,Normal,Organised,58.0,Medium,65.0,Press,55.0,Normal,Cover,67.0,Fast,Normal,36.0,Mixed,Organised,41.0,Normal,34.0,Normal,44.0,Normal,Organised,39.0,Medium,41.0,Press,46.0,Normal,Cover,180.801818182,76.4921054545,184.265454545,80.285784,74.0,75.54545454545455,74.4,73.5,74.0,83.18181818181819,85.45454545454545,82.2,82.0,85.0,9 days 00:00:00.000000000,9 days 00:00:00.000000000,4462,1729,1729,2015/2016,16,2015-12-14,8197,8455,3.2,3.5,2.35,4-4-2,4-2-3-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,1729,1729,2015/2016,16,2015-12-14,8197,8455,3.2,3.5,2.35,4-4-2,4-2-3-1,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,1729,1729,2015/2016,16,2015-12-14,8197,8455,3.2,3.5,2.35,4-4-2,4-2-3-1,H
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,1729,1729,2015/2016,16,2015-12-14,8197,8455,3.2,3.5,2.35,4-4-2,4-2-3-1,H
0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,6.0,4.0,5.0,18.0,1.2,17.0,1.13333333333,2.0,1.0,0.0,7.0,2.33333333333,4.0,1.33333333333,6.0,4.0,5.0,18.0,1.2,17.0,1.13333333333,66.0,Balanced,Normal,45.0,Mixed,Organised,34.0,Normal,34.0,Normal,46.0,Normal,Organised,51.0,Medium,52.0,Press,61.0,Normal,Cover,62.0,Balanced,Little,51.0,Mixed,Organised,53.0,Normal,50.0,Normal,60.0,Normal,Organised,41.0,Medium,40.0,Press,49.0,Normal,Cover,181.494545455,75.2138007273,186.112727273,80.4919621818,79.54545454545455,82.27272727272727,79.0,78.0,82.0,74.27272727272727,74.9090909090909,72.6,78.0,75.2,7 days 00:00:00.000000000,8 days 00:00:00.000000000,4463,1729,1729,2015/2016,16,2015-12-13,8650,8659,1.4,4.75,10.0,4-3-3,4-1-4-1,D
0,2.0,1.0,0.0,6.0,2.0,6.0,2.0,9.0,4.0,2.0,30.0,2.0,16.0,1.06666666667,0.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,4.0,2.0,30.0,2.0,16.0,1.06666666667,59.0,Balanced,Normal,29.0,Short,Free Form,38.0,Normal,36.0,Normal,24.0,Little,Free Form,48.0,Medium,47.0,Press,54.0,Normal,Cover,45.0,Balanced,Normal,42.0,Mixed,Organised,34.0,Normal,36.0,Normal,55.0,Normal,Free Form,31.0,Deep,47.0,Press,42.0,Normal,Cover,179.416363636,75.9972778182,181.032727273,77.1931112727,82.0909090909091,83.0909090909091,81.4,82.5,82.75,77.27272727272727,78.45454545454545,77.4,76.5,77.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4464,1729,1729,2015/2016,16,2015-12-12,8456,10003,1.3,6.0,11.0,4-2-3-1,4-2-3-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464,1729,1729,2015/2016,16,2015-12-12,8456,10003,1.3,6.0,11.0,4-2-3-1,4-2-3-1,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4464,1729,1729,2015/2016,16,2015-12-12,8456,10003,1.3,6.0,11.0,4-2-3-1,4-2-3-1,H
0,1.0,0.0,1.0,2.0,1.0,1.0,0.5,3.0,8.0,4.0,17.0,1.13333333333,27.0,1.8,0.0,3.0,0.0,1.0,0.333333333333,5.0,1.66666666667,3.0,8.0,4.0,17.0,1.13333333333,27.0,1.8,45.0,Balanced,Normal,55.0,Mixed,Organised,46.0,Normal,54.0,Normal,47.0,Normal,Organised,38.0,Medium,39.0,Press,51.0,Normal,Cover,43.0,Balanced,Normal,40.0,Mixed,Organised,39.0,Normal,33.0,Little,63.0,Normal,Organised,52.0,Medium,58.0,Press,59.0,Normal,Cover,179.878181818,74.4303236364,182.649090909,78.1827665455,72.63636363636364,74.9090909090909,72.4,71.5,73.5,79.0909090909091,82.63636363636364,79.2,78.0,79.5,7 days 00:00:00.000000000,5 days 00:00:00.000000000,4465,1729,1729,2015/2016,16,2015-12-12,9850,8668,2.9,3.5,2.55,4-2-3-1,4-2-3-1,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.63636363636364,75.0909090909091,72.8,71.0,73.25,,,,,,,,4465,1729,1729,2015/2016,16,2015-12-12,9850,8668,2.9,3.5,2.55,4-2-3-1,4-2-3-1,D
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465,1729,1729,2015/2016,16,2015-12-12,9850,8668,2.9,3.5,2.55,4-2-3-1,4-2-3-1,D
0,1.0,1.0,0.0,2.0,1.0,1.0,0.5,3.0,9.0,3.0,17.0,1.13333333333,29.0,1.93333333333,1.0,2.0,0.0,4.0,1.33333333333,9.0,3.0,3.0,9.0,3.0,17.0,1.13333333333,29.0,1.93333333333,43.0,Balanced,Normal,51.0,Mixed,Organised,59.0,Normal,50.0,Normal,55.0,Normal,Organised,47.0,Medium,45.0,Press,49.0,Normal,Cover,61.0,Balanced,Little,52.0,Mixed,Organised,54.0,Normal,42.0,Normal,45.0,Normal,Free Form,38.0,Medium,52.0,Press,45.0,Normal,Cover,184.496363636,78.6775941818,183.572727273,77.8116458182,73.36363636363636,76.36363636363636,73.8,74.33333333333333,71.66666666666667,73.81818181818181,75.0,73.2,74.0,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4466,1729,1729,2015/2016,16,2015-12-12,8472,9817,2.9,3.3,2.63,4-3-3,4-4-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,4466,1729,1729,2015/2016,16,2015-12-12,8472,9817,2.9,3.3,2.63,4-3-3,4-4-2,A
0,2.0,0.0,1.0,7.0,2.33333333333,2.0,0.666666666667,6.0,1.0,8.0,25.0,1.66666666667,12.0,0.8,0.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,8.0,25.0,1.66666666667,12.0,0.8,47.0,Balanced,Normal,40.0,Mixed,Organised,41.0,Normal,41.0,Normal,63.0,Normal,Organised,63.0,Medium,54.0,Press,56.0,Normal,Cover,58.0,Balanced,Normal,49.0,Mixed,Organised,47.0,Normal,54.0,Normal,46.0,Normal,Organised,41.0,Medium,39.0,Press,51.0,Normal,Cover,182.88,74.8839156364,181.494545455,78.1415309091,78.45454545454545,83.54545454545455,80.8,72.5,78.5,75.45454545454545,77.63636363636364,73.8,76.75,77.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,4467,1729,1729,2015/2016,16,2015-12-13,8586,10261,1.36,5.5,9.0,4-2-3-1,4-4-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467,1729,1729,2015/2016,16,2015-12-13,8586,10261,1.36,5.5,9.0,4-2-3-1,4-4-2,A
0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,4.0,5.0,25.0,1.66666666667,21.0,1.4,0.0,2.0,1.0,1.0,0.333333333333,6.0,2.0,6.0,4.0,5.0,25.0,1.66666666667,21.0,1.4,77.0,Fast,Normal,57.0,Mixed,Organised,68.0,Risky,73.0,Lots,29.0,Little,Organised,30.0,Deep,37.0,Press,41.0,Normal,Cover,48.0,Balanced,Normal,49.0,Mixed,Organised,51.0,Normal,59.0,Normal,49.0,Normal,Organised,44.0,Medium,37.0,Press,51.0,Normal,Cover,185.189090909,77.7704101818,185.881818182,80.4507265455,75.9090909090909,77.18181818181819,75.4,77.5,75.75,77.0,79.36363636363636,77.0,76.0,77.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4468,1729,1729,2015/2016,16,2015-12-12,8654,10194,2.63,3.3,2.9,4-2-3-1,4-2-3-1,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,75.75,,,,75.5,,,,4468,1729,1729,2015/2016,16,2015-12-12,8654,10194,2.63,3.3,2.9,4-2-3-1,4-2-3-1,D
0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,10.0,3.0,3.0,29.0,1.8125,13.0,0.8125,1.0,1.0,1.0,4.0,1.33333333333,3.0,1.0,10.0,3.0,3.0,29.0,1.8125,13.0,0.8125,59.0,Balanced,Normal,30.0,Short,Organised,28.0,Safe,44.0,Normal,46.0,Normal,Free Form,51.0,Medium,44.0,Press,52.0,Normal,Cover,59.0,Balanced,Normal,29.0,Short,Free Form,38.0,Normal,36.0,Normal,24.0,Little,Free Form,48.0,Medium,47.0,Press,54.0,Normal,Cover,183.572727273,76.5333410909,181.032727273,76.8632261818,80.81818181818181,83.0,81.4,79.0,81.0,82.63636363636364,83.45454545454545,81.2,78.5,86.5,8 days 00:00:00.000000000,9 days 00:00:00.000000000,4469,1729,1729,2015/2016,17,2015-12-21,9825,8456,2.45,3.5,3.0,4-2-3-1,4-2-3-1,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469,1729,1729,2015/2016,17,2015-12-21,9825,8456,2.45,3.5,3.0,4-2-3-1,4-2-3-1,H
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469,1729,1729,2015/2016,17,2015-12-21,9825,8456,2.45,3.5,3.0,4-2-3-1,4-2-3-1,H
0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,4.0,9.0,3.0,18.0,1.125,26.0,1.625,0.0,2.0,1.0,1.0,0.333333333333,3.0,1.0,4.0,9.0,3.0,18.0,1.125,26.0,1.625,67.0,Fast,Normal,36.0,Mixed,Organised,41.0,Normal,34.0,Normal,44.0,Normal,Organised,39.0,Medium,41.0,Press,46.0,Normal,Cover,43.0,Balanced,Normal,51.0,Mixed,Organised,59.0,Normal,50.0,Normal,55.0,Normal,Organised,47.0,Medium,45.0,Press,49.0,Normal,Cover,183.341818182,79.5847781818,185.42,79.1311861818,83.27272727272727,85.36363636363636,82.2,85.5,83.5,74.45454545454545,76.81818181818181,74.66666666666667,73.0,79.0,5 days 00:00:00.000000000,7 days 00:00:00.000000000,4470,1729,1729,2015/2016,17,2015-12-19,8455,8472,1.33,5.25,12.0,4-2-3-1,5-4-1,H
0,1.0,0.0,1.0,5.0,2.5,1.0,0.5,5.0,3.0,8.0,29.0,1.8125,21.0,1.3125,0.0,0.0,3.0,5.0,1.66666666667,5.0,1.66666666667,5.0,3.0,8.0,29.0,1.8125,21.0,1.3125,43.0,Balanced,Normal,40.0,Mixed,Organised,39.0,Normal,33.0,Little,63.0,Normal,Organised,52.0,Medium,58.0,Press,59.0,Normal,Cover,63.0,Balanced,Normal,60.0,Mixed,Organised,47.0,Normal,64.0,Normal,46.0,Normal,Organised,58.0,Medium,65.0,Press,55.0,Normal,Cover,182.649090909,78.1827665455,179.878181818,76.5333410909,79.0909090909091,82.63636363636364,79.2,78.0,79.5,73.72727272727273,75.0909090909091,73.2,73.0,76.5,7 days 00:00:00.000000000,5 days 00:00:00.000000000,4471,1729,1729,2015/2016,17,2015-12-19,8668,8197,2.1,3.75,3.6,4-2-3-1,4-4-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,76.5,,,4471,1729,1729,2015/2016,17,2015-12-19,8668,8197,2.1,3.75,3.6,4-2-3-1,4-4-2,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5,,,4471,1729,1729,2015/2016,17,2015-12-19,8668,8197,2.1,3.75,3.6,4-2-3-1,4-4-2,A
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,4471,1729,1729,2015/2016,17,2015-12-19,8668,8197,2.1,3.75,3.6,4-2-3-1,4-4-2,A
0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,3.0,5.0,21.0,1.3125,12.0,0.75,1.0,1.0,1.0,4.0,1.33333333333,4.0,1.33333333333,8.0,3.0,5.0,21.0,1.3125,12.0,0.75,38.0,Balanced,Normal,44.0,Mixed,Organised,49.0,Normal,44.0,Normal,40.0,Normal,Organised,54.0,Medium,53.0,Press,56.0,Normal,Cover,45.0,Balanced,Normal,55.0,Mixed,Organised,46.0,Normal,54.0,Normal,47.0,Normal,Organised,38.0,Medium,39.0,Press,51.0,Normal,Cover,182.649090909,76.2859272727,180.109090909,74.4303236364,80.9090909090909,83.63636363636364,81.2,79.0,81.5,72.81818181818181,74.9090909090909,72.8,71.5,73.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4472,1729,1729,2015/2016,17,2015-12-19,10260,9850,1.45,4.5,8.5,4-2-3-1,4-2-3-1,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.63636363636364,74.72727272727273,72.8,71.0,73.25,,,4472,1729,1729,2015/2016,17,2015-12-19,10260,9850,1.45,4.5,8.5,4-2-3-1,4-2-3-1,A
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472,1729,1729,2015/2016,17,2015-12-19,10260,9850,1.45,4.5,8.5,4-2-3-1,4-2-3-1,A
0,1.0,1.0,0.0,2.0,1.0,3.0,1.5,4.0,8.0,4.0,18.0,1.125,31.0,1.9375,2.0,1.0,0.0,4.0,1.33333333333,6.0,2.0,4.0,8.0,4.0,18.0,1.125,31.0,1.9375,58.0,Balanced,Normal,49.0,Mixed,Organised,47.0,Normal,54.0,Normal,46.0,Normal,Organised,41.0,Medium,39.0,Press,51.0,Normal,Cover,63.0,Balanced,Normal,54.0,Mixed,Organised,60.0,Normal,48.0,Normal,38.0,Normal,Organised,35.0,Medium,44.0,Press,54.0,Normal,Cover,181.494545455,78.1415309091,181.956363636,77.3992894545,75.45454545454545,77.63636363636364,73.8,75.5,77.5,75.45454545454545,77.9090909090909,75.4,75.33333333333333,75.66666666666667,6 days 00:00:00.000000000,6 days 00:00:00.000000000,4473,1729,1729,2015/2016,17,2015-12-19,10261,10252,2.05,3.5,4.0,4-2-3-1,4-3-3,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,,,,,4473,1729,1729,2015/2016,17,2015-12-19,10261,10252,2.05,3.5,4.0,4-2-3-1,4-3-3,D
0,0.0,1.0,1.0,1.0,0.5,2.0,1.0,5.0,5.0,6.0,21.0,1.3125,19.0,1.1875,1.0,2.0,0.0,2.0,0.666666666667,4.0,1.33333333333,5.0,5.0,6.0,21.0,1.3125,19.0,1.1875,52.0,Balanced,Little,46.0,Mixed,Organised,42.0,Normal,54.0,Normal,30.0,Little,Organised,50.0,Medium,65.0,Press,44.0,Normal,Cover,47.0,Balanced,Normal,40.0,Mixed,Organised,41.0,Normal,41.0,Normal,63.0,Normal,Organised,63.0,Medium,54.0,Press,56.0,Normal,Cover,182.418181818,78.925008,184.265454545,75.7910996364,76.72727272727273,79.72727272727273,75.8,77.5,77.5,79.27272727272727,83.9090909090909,80.6,77.0,78.75,7 days 00:00:00.000000000,6 days 00:00:00.000000000,4474,1729,1729,2015/2016,17,2015-12-19,8466,8586,2.7,3.4,2.8,4-2-3-1,4-2-3-1,A
0,2.0,0.0,0.0,3.0,1.5,0.0,0.0,6.0,5.0,5.0,13.0,0.8125,14.0,0.875,1.0,1.0,1.0,1.0,0.333333333333,2.0,0.666666666667,6.0,5.0,5.0,13.0,0.8125,14.0,0.875,48.0,Balanced,Normal,49.0,Mixed,Organised,51.0,Normal,59.0,Normal,49.0,Normal,Organised,44.0,Medium,37.0,Press,51.0,Normal,Cover,61.0,Balanced,Normal,67.0,Long,Organised,67.0,Risky,69.0,Lots,50.0,Normal,Organised,36.0,Medium,34.0,Press,41.0,Normal,Cover,184.034545455,79.3786,184.727272727,77.8116458182,77.36363636363636,80.0909090909091,77.0,75.66666666666667,79.66666666666667,75.54545454545455,77.0909090909091,75.8,75.5,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,4475,1729,1729,2015/2016,17,2015-12-19,10194,9826,2.5,3.2,3.2,4-3-3,4-4-2,A
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.66666666666667,,,75.4,,74.5,,,4475,1729,1729,2015/2016,17,2015-12-19,10194,9826,2.5,3.2,3.2,4-3-3,4-4-2,A
0,0.0,1.0,1.0,2.0,1.0,5.0,2.5,3.0,8.0,5.0,15.0,0.9375,24.0,1.5,0.0,3.0,0.0,1.0,0.333333333333,4.0,1.33333333333,3.0,8.0,5.0,15.0,0.9375,24.0,1.5,45.0,Balanced,Normal,42.0,Mixed,Organised,34.0,Normal,36.0,Normal,55.0,Normal,Free Form,31.0,Deep,47.0,Press,42.0,Normal,Cover,77.0,Fast,Normal,57.0,Mixed,Organised,68.0,Risky,73.0,Lots,29.0,Little,Organised,30.0,Deep,37.0,Press,41.0,Normal,Cover,182.187272727,77.1931112727,184.958181818,78.2240021818,77.45454545454545,78.54545454545455,77.4,76.66666666666667,78.33333333333333,75.45454545454545,76.36363636363636,75.4,79.0,74.8,8 days 00:00:00.000000000,8 days 00:00:00.000000000,4476,1729,1729,2015/2016,17,2015-12-20,10003,8654,2.1,3.4,3.9,4-3-3,4-1-4-1,D
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,75.0,,,4476,1729,1729,2015/2016,17,2015-12-20,10003,8654,2.1,3.4,3.9,4-3-3,4-1-4-1,D
0,1.0,1.0,0.0,3.0,1.5,2.0,1.0,7.0,5.0,4.0,18.0,1.125,16.0,1.0,2.0,1.0,0.0,5.0,1.66666666667,4.0,1.33333333333,7.0,5.0,4.0,18.0,1.125,16.0,1.0,61.0,Balanced,Little,52.0,Mixed,Organised,54.0,Normal,42.0,Normal,45.0,Normal,Free Form,38.0,Medium,52.0,Press,45.0,Normal,Cover,66.0,Balanced,Normal,45.0,Mixed,Organised,34.0,Normal,34.0,Normal,46.0,Normal,Organised,51.0,Medium,52.0,Press,61.0,Normal,Cover,183.572727273,77.8116458182,180.801818182,75.0488581818,73.81818181818181,75.0,73.2,74.0,75.0,79.18181818181819,81.9090909090909,78.4,77.66666666666667,82.0,8 days 00:00:00.000000000,7 days 00:00:00.000000000,4477,1729,1729,2015/2016,17,2015-12-20,9817,8650,4.2,3.6,1.95,4-4-2,4-3-3,H
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,4477,1729,1729,2015/2016,17,2015-12-20,9817,8650,4.2,3.6,1.95,4-4-2,4-3-3,H
