,home_V,home_D,home_E,home_GF,home_AVG_GF,home_GS,home_AVG_GS,home_VG,home_DG,home_EG,home_GFG,home_AVG_GFG,home_GSG,home_AVG_GSG,away_V,away_D,away_E,away_GF,away_AVG_GF,away_GS,away_AVG_GS,away_VG,away_DG,away_EG,away_GFG,away_AVG_GFG,away_GSG,away_AVG_GSG,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass,h_avg_height,h_avg_weight,a_avg_height,a_avg_weight,h_overall,h_potential,h_def,h_mid,h_att,a_overall,a_potential,a_def,a_mid,a_att,h_date,a_date,id,country_id,league_id,season,stage,home_team_api_id,away_team_api_id,B365H,B365D,B365A,formation_h,formation_a,Output
0,1,1,0,2,1.0,2,1.0,9,17,9,38,1.08571428571,52,1.48571428571,0,3,0,2,0.666666666667,7,2.33333333333,9,17,9,38,1.08571428571,52,1.48571428571,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,181.263636364,74.9663869091,181.725454545,76.8632261818,70.0909090909091,72.36363636363636,71.6,66.66666666666667,71.0,71.9090909090909,74.9090909090909,72.2,70.66666666666667,72.66666666666667,8 days 00:00:00.000000000,6 days 00:00:00.000000000,7728,4769,4769,2015/2016,36,9837,10249,2.0,3.3,4.0,4-1-3-2,4-1-3-2,A
0,0,1,1,2,1.0,4,2.0,11,11,14,47,1.30555555556,56,1.55555555556,2,0,1,6,2.0,3,1.0,11,11,14,47,1.30555555556,56,1.55555555556,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,180.570909091,75.3787432727,179.878181818,74.3478523636,73.0909090909091,78.0909090909091,72.8,71.66666666666667,75.0,70.54545454545455,74.45454545454545,68.8,70.5,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7729,4769,4769,2015/2016,37,9827,8689,1.7,3.8,4.75,4-3-3,4-4-2,H
0,1,2,0,1,0.333333333333,5,1.66666666667,12,12,12,32,0.888888888889,38,1.05555555556,0,1,1,2,1.0,3,1.5,12,12,12,32,0.888888888889,38,1.05555555556,63,Balanced,Lots,56,Mixed,Organised,52,Normal,55,Normal,46,Normal,Organised,39,Medium,41,Press,52,Normal,Cover,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,181.494545455,73.6468465455,181.263636364,76.1622203636,71.81818181818181,76.18181818181819,70.6,73.0,72.75,72.54545454545455,74.45454545454545,73.0,72.0,72.2,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7730,4769,4769,2015/2016,37,9830,7819,1.83,3.4,4.75,4-2-3-1,4-1-4-1,A
0,1,2,0,5,1.66666666667,8,2.66666666667,8,15,13,37,1.02777777778,53,1.47222222222,0,1,1,1,0.5,2,1.0,8,15,13,37,1.02777777778,53,1.47222222222,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,49,Balanced,Normal,34,Mixed,Organised,62,Normal,61,Normal,35,Normal,Organised,57,Medium,53,Press,56,Normal,Cover,184.496363636,77.6467032727,184.265454545,79.0487149091,68.36363636363636,69.72727272727273,69.2,67.75,67.5,81.36363636363636,84.63636363636364,82.8,73.66666666666667,86.66666666666667,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7731,4769,4769,2015/2016,37,6391,9847,7.5,4.33,1.45,4-4-2,4-3-3,A
0,1,0,1,4,2.0,1,0.5,14,8,14,38,1.05555555556,27,0.75,3,0,0,8,2.66666666667,2,0.666666666667,14,8,14,38,1.05555555556,27,0.75,45,Balanced,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,63,Balanced,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover,180.570909091,76.3271629091,183.110909091,77.11064,75.18181818181819,77.36363636363636,77.6,72.33333333333333,74.0,72.63636363636364,74.36363636363636,73.4,70.5,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7732,4769,4769,2015/2016,37,8639,9747,1.44,4.33,8.0,4-3-3,4-4-2,D
0,1,1,0,4,2.0,3,1.5,13,16,7,47,1.30555555556,45,1.25,2,0,1,7,2.33333333333,4,1.33333333333,13,16,7,47,1.30555555556,45,1.25,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,181.494545455,76.7807549091,182.418181818,76.0385134545,72.54545454545455,75.18181818181819,73.6,70.66666666666667,72.66666666666667,74.18181818181819,77.9090909090909,76.16666666666667,69.0,76.0,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7733,4769,4769,2015/2016,37,10249,9851,2.38,3.3,3.1,4-1-3-2,5-3-2,H
0,2,0,0,5,2.5,0,0.0,16,11,9,53,1.47222222222,39,1.08333333333,0,2,1,2,0.666666666667,6,2.0,16,11,9,53,1.47222222222,39,1.08333333333,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,58,Balanced,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,176.645454545,72.8633694545,181.032727273,76.1622203636,74.72727272727273,79.63636363636364,72.8,74.33333333333333,78.33333333333333,75.27272727272727,76.9090909090909,75.4,75.33333333333333,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7734,4769,4769,2015/2016,37,9831,9853,2.2,3.25,3.5,4-3-1-2,4-3-3,H
0,0,0,2,1,0.5,1,0.5,9,10,17,46,1.27777777778,41,1.13888888889,1,2,0,3,1.0,4,1.33333333333,9,10,17,46,1.27777777778,41,1.13888888889,51,Balanced,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,179.416363636,74.84268,182.418181818,77.0281687273,77.0909090909091,79.63636363636364,77.0,77.0,77.5,71.72727272727273,74.18181818181819,72.2,72.0,70.66666666666667,6 days 00:00:00.000000000,7 days 00:00:00.000000000,7735,4769,4769,2015/2016,37,8592,9837,1.91,3.3,4.2,4-4-2,4-3-3,H
0,1,0,1,3,1.5,2,1.0,18,10,8,60,1.66666666667,38,1.05555555556,3,0,0,8,2.66666666667,3,1.0,18,10,8,60,1.66666666667,38,1.05555555556,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,179.416363636,71.9974210909,185.42,78.471416,77.63636363636364,81.63636363636364,78.6,77.33333333333333,76.33333333333333,76.45454545454545,80.18181818181819,77.8,77.0,74.5,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7736,4769,4769,2015/2016,37,9748,9829,1.7,3.8,4.75,4-3-3,4-2-3-1,H
0,1,1,0,2,1.0,2,1.0,12,16,8,33,0.916666666667,41,1.13888888889,0,2,1,2,0.666666666667,7,2.33333333333,12,16,8,33,0.916666666667,41,1.13888888889,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,179.416363636,73.8530247273,184.034545455,78.0590596364,70.45454545454545,73.45454545454545,70.4,71.0,70.25,70.63636363636364,71.72727272727273,69.8,71.66666666666667,71.0,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7737,4769,4769,2015/2016,37,7794,8121,2.5,3.1,3.1,4-2-3-1,4-3-3,H
0,2,1,0,8,2.66666666667,3,1.0,7,16,13,41,1.13888888889,53,1.47222222222,0,0,2,1,0.5,1,0.5,7,16,13,41,1.13888888889,53,1.47222222222,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,49,Balanced,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover,180.801818182,74.0179672727,178.492727273,73.7705534545,72.63636363636364,79.0909090909091,70.4,70.0,76.75,66.72727272727273,69.45454545454545,64.6,65.0,70.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7738,4769,4769,2015/2016,37,9941,10242,1.22,6.5,13.0,4-2-1-3,4-2-3-1,H
0,0,1,1,0,0.0,1,0.5,13,13,11,38,1.02702702703,35,0.945945945946,1,1,1,3,1.0,2,0.666666666667,13,13,11,38,1.02702702703,35,0.945945945946,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,184.034545455,77.0281687273,180.801818182,74.7602087273,70.45454545454545,72.0909090909091,68.2,73.33333333333333,71.33333333333333,73.18181818181819,78.45454545454545,70.4,73.0,76.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7739,4769,4769,2015/2016,38,8121,9941,4.75,3.4,1.85,4-1-4-1,4-2-1-3,A
0,2,0,0,5,2.5,3,1.5,16,7,14,55,1.48648648649,50,1.35135135135,0,2,1,3,1.0,11,3.66666666667,16,7,14,55,1.48648648649,50,1.35135135135,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,181.263636364,75.0900938182,181.956363636,75.6261570909,77.9090909090909,81.0,78.0,82.5,75.5,72.18181818181819,75.18181818181819,70.2,75.0,72.66666666666667,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7740,4769,4769,2015/2016,38,9829,10249,1.4,4.33,8.5,4-2-3-1,4-3-1-2,H
0,2,0,1,3,1.0,0,0.0,17,13,7,42,1.13513513514,36,0.972972972973,1,1,0,1,0.5,2,1.0,17,13,7,42,1.13513513514,36,0.972972972973,58,Balanced,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover,45,Balanced,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,181.494545455,78.1415309091,180.570909091,77.1518756364,75.36363636363636,76.9090909090909,78.0,74.5,72.5,75.63636363636364,77.81818181818181,77.6,74.0,74.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7741,4769,4769,2015/2016,38,9853,8639,2.38,3.2,3.1,4-2-3-1,4-3-3,A
0,0,1,1,1,0.5,3,1.5,11,15,11,45,1.21621621622,53,1.43243243243,1,1,1,5,1.66666666667,3,1.0,11,15,11,45,1.21621621622,53,1.43243243243,63,Balanced,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,183.110909091,76.4921054545,176.414545455,72.6571912727,72.0909090909091,73.54545454545455,73.0,69.5,75.0,75.0,79.72727272727273,73.0,75.0,78.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7742,4769,4769,2015/2016,38,9747,9831,4.2,3.75,1.85,4-4-2,4-3-1-2,A
0,1,1,0,4,2.0,5,2.5,3,26,8,27,0.72972972973,82,2.21621621622,0,3,0,1,0.333333333333,6,2.0,3,26,8,27,0.72972972973,82,2.21621621622,49,Balanced,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover,51,Balanced,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,178.492727273,73.7705534545,179.878181818,74.4715592727,66.36363636363636,68.0,64.6,64.0,68.6,75.36363636363636,77.81818181818181,73.0,78.5,76.75,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7743,4769,4769,2015/2016,38,10242,8592,5.0,4.2,1.65,4-1-4-1,4-2-3-1,D
0,0,1,1,1,0.5,2,1.0,10,14,13,46,1.24324324324,58,1.56756756757,1,2,0,2,0.666666666667,6,2.0,10,14,13,46,1.24324324324,58,1.56756756757,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,178.723636364,74.0592029091,182.649090909,76.657048,,,,71.25,75.0,67.45454545454545,69.45454545454545,67.8,67.25,67.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7744,4769,4769,2015/2016,38,8689,6391,3.1,3.6,2.2,4-4-2,4-4-2,H
0,2,0,0,10,5.0,0,0.0,29,2,6,98,2.64864864865,19,0.513513513514,2,0,1,7,2.33333333333,1,0.333333333333,29,2,6,98,2.64864864865,19,0.513513513514,49,Balanced,Normal,34,Mixed,Organised,62,Normal,61,Normal,35,Normal,Organised,57,Medium,53,Press,56,Normal,Cover,63,Balanced,Lots,56,Mixed,Organised,52,Normal,55,Normal,46,Normal,Organised,39,Medium,41,Press,52,Normal,Cover,183.572727273,77.3580538182,181.494545455,74.0592029091,81.81818181818181,83.36363636363636,80.2,81.0,85.33333333333333,72.0909090909091,75.45454545454545,71.4,73.5,72.25,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7745,4769,4769,2015/2016,38,9847,9830,1.29,6.0,9.5,4-3-3,4-2-3-1,H
0,0,1,1,1,0.5,2,1.0,15,16,6,38,1.02702702703,52,1.40540540541,1,1,1,3,1.0,8,2.66666666667,15,16,6,38,1.02702702703,52,1.40540540541,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,180.801818182,76.0797490909,182.649090909,76.1622203636,72.54545454545455,74.45454545454545,73.0,72.0,72.2,72.54545454545455,77.9090909090909,70.8,73.0,75.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7746,4769,4769,2015/2016,38,7819,9827,2.38,3.5,2.9,4-1-4-1,4-3-3,H
0,1,1,0,4,2.0,4,2.0,9,19,9,40,1.08108108108,56,1.51351351351,0,3,0,1,0.333333333333,5,1.66666666667,9,19,9,40,1.08108108108,56,1.51351351351,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,179.878181818,76.3683985455,179.878181818,74.7602087273,71.72727272727273,74.27272727272727,72.2,72.5,70.75,76.72727272727273,81.9090909090909,79.2,71.33333333333333,78.0,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7747,4769,4769,2015/2016,38,9837,9748,3.3,3.75,2.05,4-2-3-1,4-3-3,H
0,0,1,1,1,0.5,4,2.0,13,11,13,51,1.37837837838,52,1.40540540541,0,3,0,0,0.0,9,3.0,13,11,13,51,1.37837837838,52,1.40540540541,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,182.649090909,75.7086283636,179.185454545,73.1932545455,75.63636363636364,77.9090909090909,75.6,74.0,76.5,68.81818181818181,73.18181818181819,69.2,65.66666666666667,71.33333333333333,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7748,4769,4769,2015/2016,38,9851,7794,1.83,3.6,4.33,4-2-3-1,4-3-3,A
0,0,0,2,1,0.5,1,0.5,2,1,2,6,1.2,4,0.8,2,1,0,5,1.66666666667,3,1.0,2,1,2,6,1.2,4,0.8,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,49,Balanced,Normal,51,Mixed,Organised,52,Normal,49,Normal,46,Normal,Organised,43,Medium,42,Press,52,Normal,Cover,185.881818182,78.9662436364,179.647272727,74.3478523636,,,,,,,,,,,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7769,4769,4769,2015/2016,6,8121,10242,2.1,3.1,4.0,4-1-4-1,4-4-2,H
0,2,0,0,5,2.5,1,0.5,2,2,1,8,1.6,8,1.6,0,2,1,3,1.0,7,2.33333333333,2,2,1,8,1.6,8,1.6,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,48,Balanced,Normal,53,Mixed,Organised,49,Normal,66,Normal,38,Normal,Organised,57,Medium,47,Press,61,Normal,Cover,178.723636364,72.6984269091,177.338181818,72.7396625455,,,,,,,,,,,6 days 00:00:00.000000000,7 days 00:00:00.000000000,7770,4769,4769,2015/2016,6,7794,9831,2.25,3.1,3.5,4-2-3-1,4-1-3-2,A
0,1,1,0,3,1.5,2,1.0,1,1,3,6,1.2,5,1.0,0,0,3,3,1.0,3,1.0,1,1,3,6,1.2,5,1.0,51,Balanced,Normal,48,Mixed,Organised,49,Normal,63,Normal,44,Normal,Organised,57,Medium,52,Press,49,Normal,Cover,49,Balanced,Normal,53,Mixed,Organised,52,Normal,34,Normal,36,Normal,Organised,36,Medium,45,Press,49,Normal,Cover,183.110909091,77.6054676364,181.956363636,75.9560421818,,,,,,,,,,,9 days 00:00:00.000000000,8 days 00:00:00.000000000,7771,4769,4769,2015/2016,6,9827,9941,2.1,3.1,4.0,3-5-2,4-3-3,D
0,1,1,0,1,0.5,4,2.0,3,2,0,6,1.2,7,1.4,2,1,0,5,1.66666666667,3,1.0,3,2,0,6,1.2,7,1.4,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,183.341818182,76.8219905455,182.187272727,77.2755825455,,,,,,,,,,,7 days 00:00:00.000000000,7 days 00:00:00.000000000,7772,4769,4769,2015/2016,6,7819,10249,2.15,3.1,3.75,4-1-4-1,4-2-3-1,H
0,1,1,0,2,1.0,1,0.5,2,3,0,3,0.6,5,1.0,1,2,0,1,0.333333333333,4,1.33333333333,2,3,0,3,0.6,5,1.0,63,Balanced,Normal,58,Mixed,Organised,42,Normal,56,Normal,36,Normal,Organised,49,Medium,47,Press,49,Normal,Cover,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,182.187272727,76.2446916364,185.42,77.3580538182,,,,,,,,,,,7 days 00:00:00.000000000,6 days 00:00:00.000000000,7773,4769,4769,2015/2016,6,9747,6391,1.85,3.3,4.75,4-4-2,4-3-3,H
0,2,1,0,10,3.33333333333,2,0.666666666667,2,3,0,10,2.0,5,1.0,0,2,0,0,0.0,3,1.5,2,3,0,10,2.0,5,1.0,51,Balanced,Lots,41,Mixed,Organised,49,Normal,69,Lots,31,Little,Organised,48,Medium,48,Press,60,Normal,Cover,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,179.416363636,75.0900938182,179.416363636,73.3581970909,,,,,,,,,,,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7774,4769,4769,2015/2016,6,8592,9748,2.05,3.3,3.8,4-3-3,4-3-1-2,D
0,0,1,1,0,0.0,3,1.5,2,1,2,4,0.8,5,1.0,2,0,1,4,1.33333333333,2,0.666666666667,2,1,2,4,0.8,5,1.0,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,181.032727273,73.8942603636,178.261818182,73.1107832727,,,,,,,,,,,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7775,4769,4769,2015/2016,6,9829,8689,1.7,3.6,5.5,4-2-3-1,4-4-2,A
0,2,0,0,5,2.5,1,0.5,3,1,1,9,1.8,5,1.0,1,1,1,4,1.33333333333,4,1.33333333333,3,1,1,9,1.8,5,1.0,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,49,Balanced,Normal,34,Mixed,Organised,62,Normal,61,Normal,35,Normal,Organised,57,Medium,53,Press,56,Normal,Cover,182.418181818,75.9560421818,181.032727273,76.9456974545,,,,,,,,,,,7 days 00:00:00.000000000,8 days 00:00:00.000000000,7776,4769,4769,2015/2016,6,9837,9847,8.0,4.75,1.4,4-1-4-1,4-2-3-1,D
0,2,0,0,4,2.0,1,0.5,4,1,0,9,1.8,4,0.8,2,1,0,5,1.66666666667,3,1.0,4,1,0,9,1.8,4,0.8,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,45,Balanced,Normal,43,Mixed,Organised,68,Risky,52,Normal,64,Normal,Organised,59,Medium,42,Press,48,Normal,Cover,181.956363636,74.4715592727,180.34,76.3683985455,,,,,,,,,,,5 days 00:00:00.000000000,6 days 00:00:00.000000000,7777,4769,4769,2015/2016,6,9851,8639,2.38,3.0,3.4,3-5-2,3-5-2,D
0,1,0,2,2,0.666666666667,1,0.333333333333,3,1,2,7,1.16666666667,4,0.666666666667,1,1,0,3,1.5,3,1.5,3,1,2,7,1.16666666667,4,0.666666666667,48,Balanced,Normal,50,Mixed,Organised,40,Normal,52,Normal,48,Normal,Organised,44,Medium,44,Press,51,Normal,Cover,48,Balanced,Normal,49,Mixed,Organised,48,Normal,52,Normal,58,Normal,Organised,33,Deep,44,Press,50,Normal,Cover,182.88,76.1622203636,181.032727273,76.4508698182,67.63636363636364,69.0909090909091,68.2,67.0,67.33333333333333,70.0,73.54545454545455,72.6,65.5,69.0,3 days 00:00:00.000000000,3 days 00:00:00.000000000,7779,4769,4769,2015/2016,7,8121,9837,2.5,3.0,3.2,4-3-3,4-2-3-1,D
0,0,2,0,0,0.0,3,1.5,0,5,1,1,0.166666666667,8,1.33333333333,0,3,0,1,0.333333333333,5,1.66666666667,0,5,1,1,0.166666666667,8,1.33333333333,48,Balanced,Normal,52,Mixed,Organised,55,Normal,53,Normal,55,Normal,Organised,42,Medium,46,Press,53,Normal,Cover,64,Balanced,Normal,41,Mixed,Organised,49,Normal,52,Normal,64,Normal,Organised,46,Medium,44,Press,51,Normal,Cover,183.110909091,75.6261570909,183.110909091,76.3271629091,68.81818181818181,70.27272727272727,69.6,67.33333333333333,69.0,73.36363636363636,77.0,73.0,74.0,73.0,4 days 00:00:00.000000000,5 days 00:00:00.000000000,7780,4769,4769,2015/2016,7,6391,9851,3.5,3.0,2.3,4-3-3,3-5-2,D
0,1,1,1,4,1.33333333333,3,1.0,2,2,2,8,1.33333333333,9,1.5,1,1,0,4,2.0,6,3.0,2,2,2,8,1.33333333333,9,1.5,57,Balanced,Normal,50,Mixed,Organised,48,Normal,53,Normal,46,Normal,Organised,51,Medium,56,Press,55,Normal,Cover,62,Balanced,Normal,45,Mixed,Organised,48,Normal,54,Normal,53,Normal,Organised,43,Medium,42,Press,51,Normal,Cover,179.416363636,74.4303236364,182.418181818,77.0694043636,71.54545454545455,74.0909090909091,71.8,70.25,73.5,71.9090909090909,74.54545454545455,72.6,71.75,70.5,3 days 00:00:00.000000000,4 days 00:00:00.000000000,7782,4769,4769,2015/2016,7,8689,7819,2.2,3.2,3.5,4-4-2,4-5-1,H
0,0,1,1,1,0.5,2,1.0,2,1,3,7,1.16666666667,3,0.5,2,0,1,6,2.0,1,0.333333333333,2,1,3,7,1.16666666667,3,0.5,49,Balanced,Normal,52,Mixed,Organised,49,Normal,54,Normal,67,Lots,Organised,46,Medium,47,Press,47,Normal,Cover,61,Balanced,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover,177.8,73.2757258182,177.8,73.2344901818,76.0,80.18181818181819,78.4,78.0,70.0,69.0,72.18181818181819,68.5,67.33333333333333,73.0,3 days 00:00:00.000000000,4 days 00:00:00.000000000,7783,4769,4769,2015/2016,7,9748,7794,1.5,4.0,7.5,4-3-1-2,5-3-2,H
0,0,2,0,1,0.5,3,1.5,0,5,1,2,0.333333333333,8,1.33333333333,0,2,1,1,0.333333333333,3,1.0,0,5,1,2,0.333333333333,8,1.33333333333,54,Balanced,Normal,65,Mixed,Organised,48,Normal,49,Normal,45,Normal,Organised,53,Medium,56,Press,48,Normal,Cover,52,Balanced,Normal,43,Mixed,Organised,54,Normal,56,Normal,23,Little,Organised,56,Medium,62,Press,51,Normal,Cover,181.725454545,77.4405250909,182.88,76.5333410909,72.9090909090909,76.0909090909091,72.8,72.66666666666667,73.33333333333333,75.54545454545455,80.63636363636364,77.2,75.0,73.75,5 days 00:00:00.000000000,4 days 00:00:00.000000000,7784,4769,4769,2015/2016,7,10249,9829,3.2,3.1,2.4,4-1-4-1,4-2-3-1,A
